"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib","version_target","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib2","version_target2","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order" 
"1126","<p style=""color:white; font-size: 35px;"">不仁</p>","e","categorize-html","512","549886","0.0-6.0-1.1-8.1-1.6","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","1126","negative","不仁","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","513","550140","0.0-6.0-1.1-8.1-0.7","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"630","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","e","categorize-html","514","550774","0.0-6.0-1.1-8.1-1.7","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","630","self","自己","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","515","551028","0.0-6.0-1.1-8.1-0.8","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"694","<p style=""color:white; font-size: 35px;"">诚信</p>","i","categorize-html","516","551726","0.0-6.0-1.1-8.1-1.8","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","694","positive","诚信","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","517","551988","0.0-6.0-1.1-8.1-0.9","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"726","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","e","categorize-html","518","552719","0.0-6.0-1.1-8.1-1.9","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","726","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","519","552972","0.0-6.0-1.1-8.1-0.10","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1230","<p style=""color:white; font-size: 35px;"">善良</p>","i","categorize-html","520","554207","0.0-6.0-1.1-8.1-1.10","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","1230","positive","善良","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","521","554460","0.0-6.0-1.1-8.1-0.11","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2422","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","i","categorize-html","522","556886","0.0-6.0-1.1-8.1-1.11","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","2422","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","523","557140","0.0-6.0-1.1-8.1-0.12","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1758","<p style=""color:white; font-size: 35px;"">不仁</p>","e","categorize-html","524","558902","0.0-6.0-1.1-8.1-1.12","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","1758","negative","不仁","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","525","559155","0.0-6.0-1.1-8.1-0.13","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"710","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","e","categorize-html","526","559870","0.0-6.0-1.1-8.1-1.13","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","710","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","527","560123","0.0-6.0-1.1-8.1-0.14","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2110","<p style=""color:white; font-size: 35px;"">正直</p>","i","categorize-html","528","562238","0.0-6.0-1.1-8.1-1.14","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","2110","positive","正直","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","529","562491","0.0-6.0-1.1-8.1-0.15","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"966","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","i","categorize-html","530","563462","0.0-6.0-1.1-8.1-1.15","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","966","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","531","563723","0.0-6.0-1.1-8.1-0.16","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1151","<p style=""color:white; font-size: 35px;"">卑鄙</p>","e","categorize-html","532","564879","0.0-6.0-1.1-8.1-1.16","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","1151","negative","卑鄙","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","533","565131","0.0-6.0-1.1-8.1-0.17","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1007","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","e","categorize-html","534","566139","0.0-6.0-1.1-8.1-1.17","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","1007","self","本人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","535","566395","0.0-6.0-1.1-8.1-0.18","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1878","<p style=""color:white; font-size: 35px;"">君子</p>","i","categorize-html","536","568278","0.0-6.0-1.1-8.1-1.18","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","1878","positive","君子","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","537","568531","0.0-6.0-1.1-8.1-0.19","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"718","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","i","categorize-html","538","569254","0.0-6.0-1.1-8.1-1.19","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","718","other","他人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","539","569507","0.0-6.0-1.1-8.1-0.20","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"926","<p style=""color:white; font-size: 35px;"">小人</p>","e","categorize-html","540","570438","0.0-6.0-1.1-8.1-1.20","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","926","negative","小人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","541","570699","0.0-6.0-1.1-8.1-0.21","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"838","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","i","categorize-html","542","571542","0.0-6.0-1.1-8.1-1.21","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","true","14","4","moral","838","other","他","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","543","571795","0.0-6.0-1.1-8.1-0.22","2","2","2","2","2","2","2","2","2","2","4","2","1","3","2","3","2","2","3","2","4","5","3","4","3","3","4","3","4","1","0","1","1","0","0","1","1","0","1","-1","0","1","0","1","5","4","4","3","4","3","4","4","3","3","690857936225828864","叶","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
